date,qc00000132,qc00000135,qc00000207,qc00000208,qc00000211,qc00000219,qc00000230,qc00000231,qc00000235,qc00000237,qc00000238,qc00000240,qc00000241,qc00000247,qc00000248,qc00000250,qc00000255,qc00000278,qc00000281,qc00000301,qc00000304
10/08/1985,0,0,0,0,0,4,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
11/08/1985,0,0,0,0,0,11,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
12/08/1985,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
13/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
14/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
15/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
16/08/1985,0,0,0,0,0,0,0,NA,0,0,0,3,0,0,0.4,NA,0,NA,6.8,0,0
17/08/1985,0,0,0,0,10.8,8.5,0,NA,0,1,0,4.4,0,0,1.3,NA,0,NA,13.3,0,0.1
18/08/1985,0.8,0,0.3,0,0,0,0,NA,0,2.2,0,1.2,0,0.01,0,NA,0,NA,0,0.01,0
19/08/1985,0,0,0,0,0,14,0,NA,0,0,0,0,0.01,0,0,NA,0,NA,3.1,0.01,4.9
20/08/1985,0,0,0,0,13.2,2,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
21/08/1985,0,0,0,0,0,3,0,NA,0,0,0,0,0,0,0,NA,0,NA,26.5,0,0
22/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
23/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,7.4,0,0
24/08/1985,0,0,0,0,0,5,0,NA,0,0,0,0,0,0,0,NA,0,NA,1.3,0,0
25/08/1985,0,0,0,0,0,3,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
26/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
27/08/1985,0,0,0,0,6.9,0,0,NA,0,0,0,2.2,0,0,0,NA,0,NA,49.2,0,0
28/08/1985,0,0,0,0,0,0,0,NA,0,0,0,7,1.4,0,0,NA,0,NA,4.8,0,0
29/08/1985,0.7,0,0,0,0,3,0,NA,0,0,0,0,0,0,0,NA,0,NA,0.7,0,0
30/08/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
31/08/1985,0,0,0,0,0,5,0,NA,0,0,0,0,0,0,0,NA,0,NA,5.5,0,0
1/09/1985,0,0,0,0,1.2,4,0,NA,0,0,0,4.5,0,0,0,NA,0,NA,20.5,0,0
2/09/1985,0,0,0,0,3.9,5,0,NA,0,0,0,5.5,0,0,0,NA,0,NA,27,0,0
3/09/1985,0,0,0,0,0,0,0,NA,0,0,0,2,0,0,0,NA,0,NA,0,0.01,0
4/09/1985,0.01,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
5/09/1985,0,0,0,0,0,3.5,0,NA,0,0,0,0,0,0,0,NA,0,NA,14.4,0,0
6/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0.8,0,0,0,NA,0,NA,0,0,0
7/09/1985,0.01,0,0,0,1.3,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
8/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
9/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,1
10/09/1985,0,0,0,0,13.1,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,11.8,0,0.6
11/09/1985,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,0,NA,0,0,0
12/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
13/09/1985,0,0,0,0,0,0.3,0,NA,0,0.9,0,0,0,0,0,NA,0,NA,25.7,0.01,0
14/09/1985,0,0,0,0,0,0,0,NA,0,0.4,0,3,0,0,0.3,NA,0,NA,3.4,0,0
15/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
16/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0.4,0,1.1
17/09/1985,0.01,0,0,0,0,0,0,NA,0,0,0,4,0,0,0,NA,0,NA,13.9,0.01,0.3
18/09/1985,0,0,0,0,34.7,4,0,NA,0,0,0,2,0,0,0,NA,0,NA,18.9,0,0
19/09/1985,0,0,0,0,12.3,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,3.2,0,4.5
20/09/1985,0,0,0,0,23.7,10,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,2.4
21/09/1985,0,0,0,0,12.5,0,0,NA,0,0,0,1,0,0,0,NA,0,NA,0,0,13.3
22/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0.5
23/09/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,1
24/09/1985,0,0,0,0,0,4,0,NA,0,0,0,0,0,0,0,NA,0,NA,3.8,0,2.5
25/09/1985,0,0,0,0,0,8,0,NA,0,0,0,0,0,0,0,NA,0,NA,1.8,0,4
26/09/1985,0,0,0,0,0,0,0,NA,0,0,0,9,0.01,0,0,NA,0,NA,1.8,0,0.3
27/09/1985,0,0,0,0,5.2,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0
28/09/1985,0,0,0,0,0,5,0,NA,0,0.1,0,2,0,0,0,NA,0,NA,29.3,0,0
29/09/1985,0,0,0,0,20.6,0,0,NA,0,0.7,0,0.8,0.01,0,0,NA,0,NA,0.5,0.01,5.1
30/09/1985,0,0,0,0,0,0,0,NA,0,1.7,0,2.8,0,0,0.5,NA,0,NA,0,0,0.7
1/10/1985,0,0,0,0,0,0.3,0,NA,0,4.2,3,0,0,0.01,0,NA,0,0,5.1,0,0.7
2/10/1985,0,0,0,0,0,11,0,NA,0,0,0.3,3,3.3,0,0.2,NA,0,0,6.4,0.5,4.6
3/10/1985,1.6,0,0.3,0.7,37.6,6,0.1,NA,0,9.3,2.3,9.7,4.9,0.6,2.1,NA,0.4,21.7,16.3,0.01,3.1
4/10/1985,0,0,0,0,23.8,0,0,NA,0,0,0,11.4,1.2,0.01,0.01,NA,0,14.8,8.2,0.01,3.5
5/10/1985,0.01,0,0,0,0,9,0,NA,0,0.7,0,0,1.3,0,3.1,NA,0,0,1,0,16.2
6/10/1985,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1.7
7/10/1985,0,0,0,0,0,8,0,NA,0,0,0,0,0,0,0,NA,0,0,4,0,0.4
8/10/1985,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,NA,0,6.9,2.9,0,0
9/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0.2
10/10/1985,0,0,0,0,0,11,0,NA,0,0,0,0,0,0,0,NA,0,1.7,0.5,0,0.6
11/10/1985,0,0,0,0,9.3,1,0,NA,0,0,0,0.5,0,0,0,NA,0,15.4,4.4,0.1,0
12/10/1985,0,0,0,0,0,8,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,1.1
13/10/1985,0,0,0,0,27.8,0.3,0,NA,0,0,0,0,0.01,0,0,NA,0,30,0,0,0
14/10/1985,0.01,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
15/10/1985,0,0,0,0,0,16,0,NA,0,0,0,2,0.01,0,0,NA,0,0,3.4,0,0
16/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0.01,0,0,NA,0,0,0,0,0
17/10/1985,0,0,0,0,0,0,0,NA,0,0.4,0.4,9,0,0,0,NA,0,0,33.8,0,5.4
18/10/1985,0,0,0,0,14.1,5,0,NA,0,10.6,0.8,0,0,0,0,NA,0,19,0.5,0,0
19/10/1985,0,0,0,0,0.01,0,0,NA,0,0.3,0,0,0,0,0,NA,0,0,0,0,0
20/10/1985,0,0,0,0,0,0,0,NA,0,0,0,6.8,0,0,2.2,NA,0,0,0,0,0
21/10/1985,0,0,0,0,0,0,0,NA,0,1.2,0,0,0.2,0,4.1,NA,0,0,0,0,5.6
22/10/1985,0,0,0,0,112.3,0,0,NA,0,0,0,0,0,0,0.2,NA,0,0.9,0,0,6.9
23/10/1985,0,0,0,0,12.9,0,0,NA,0,1.5,0,0,0,0,0.2,NA,0,15.3,79.8,0,0
24/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1.5,0,0,0
25/10/1985,0,0,0,0,20.5,0,0,NA,0,0,0,0,0,0,0,NA,0,10.8,0,0,0
26/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,4,6.2,0,0
27/10/1985,0,0,0,0,11.5,0,0,NA,0,0,0,0,0,0,0,NA,0,0,67.2,0,0
28/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
29/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
30/10/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
31/10/1985,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
1/11/1985,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,18.3,0,0,0
2/11/1985,NA,NA,0,0,0,0,0.01,NA,0,0,0,0,0,0,0,NA,0,10.7,0,0,0
3/11/1985,NA,NA,0,0,0,4,0,NA,0,0,0,0,0,0,0,NA,0,0,5.3,0,0
4/11/1985,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
5/11/1985,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,40.8,18,0,0
6/11/1985,0,NA,0,0,0,6,0,NA,0,0,0,0,0,0,0,NA,0,33.7,0,0,0
7/11/1985,0,NA,0,0,0,2,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
8/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
9/11/1985,0,NA,0,0,20.8,0.3,0,NA,0,0,0,0,1.2,0,0.1,NA,0,0,0,0,0
10/11/1985,0,NA,0,0,24.7,0,0,NA,0,0,0,0,0,0,0,NA,0,0,25.9,3,1.3
11/11/1985,0,NA,0,0,9.2,6,0,NA,0,0.4,0.7,25,4.3,0,0.3,NA,0,0,11.2,0.1,4.5
12/11/1985,0,NA,0,0,1.6,25,0,NA,0,0.4,0,15,12,0,0,NA,0,0,3,0,0
13/11/1985,0,NA,0,0,15.6,32,0,NA,0,1,0,18.2,0.1,0,0.1,NA,0,0,5,0.01,2.3
14/11/1985,0,NA,0,0,18.7,23,0.01,NA,0,9.3,1.4,8,3.8,0,0.8,NA,0,0,21.7,0.01,5.4
15/11/1985,0,NA,0,0,29.9,3,0.01,NA,0,0,0,4,0.2,0,0.3,NA,0,12.1,27.8,0.01,1.2
16/11/1985,0,NA,0,0,0,0,0,NA,0,0.2,0,4.5,0,0,0,NA,0,2.8,54.3,0,0.5
17/11/1985,0,NA,0,0,10.8,0,0,NA,0,0,0,4.5,0,0,0,NA,0,0,8.2,0,0
18/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,0,0,46.5,0,0
19/11/1985,0,NA,0,0,13.2,2,0,NA,0,0,0,0,0,0,0.1,NA,0,0,0,0,1.3
20/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,1.5,0,0,NA,0,0,0,0,2.1
21/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
22/11/1985,0,NA,0,0,0,5,0,NA,0,0,0,0,0,0,0,NA,0,0.6,7.8,0,0
23/11/1985,0,NA,0,0,0,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
24/11/1985,0,NA,0,0,0,1.5,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
25/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,0,0,0
26/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0.8,0,0,0
27/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,2.8,0,0,0
28/11/1985,0,NA,0,0,6.9,0,0,NA,0,0,0,0,0,0,0,NA,0,1.8,9.8,0,1.1
29/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,1
30/11/1985,0,NA,0,0,0,0,0,NA,0,0,0,1.3,0,0,0,NA,0,0,0,0,3.2
1/12/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
2/12/1985,0,0,0,0,8.2,0.3,0,NA,0,0,0,0,0,0,1,NA,0,0,47,0,0.4
3/12/1985,0,0,0,0,0,18,0,NA,0,0,0,0,0,0,0,NA,0,0,0.3,0,5.7
4/12/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0.3
5/12/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
6/12/1985,0,0,0,0,0,9,0,NA,0,0,0,0,0,0,0,NA,0,18.3,0,0,0
7/12/1985,0,0,0,0,0,18,0,NA,0,0.1,0,0,0,0,0,NA,0,15.3,5.1,0,0
8/12/1985,0,0,0.3,0,0,8.5,0,NA,0,0.1,0,1,1,0,0.4,NA,0,3.4,7.3,0.01,0.3
9/12/1985,0,0,0,0,18.6,0,0,NA,0.2,0.3,0,4,1.3,0,5.1,NA,0,0,8.9,0,2.7
10/12/1985,0,0,0,0.8,7.3,4,0,NA,1.2,2.6,2.6,17.7,7.8,0,5.2,NA,0.6,0,14.8,0,0.9
11/12/1985,0,0,0,0,0,0,0,NA,0.7,0.4,0,0.5,0,0,0.2,NA,0,0,0.4,0,0.3
12/12/1985,0,0,0,0,0,0,0,NA,0,3,6,0,0,0,1.9,NA,0,0,4,0,0.1
13/12/1985,0,0,0,0,0,11,0,NA,0.1,4.4,0.8,12.5,22.1,0,6.2,NA,0,22.7,0,0,1.9
14/12/1985,0,0,0.4,0.6,0,6,0.3,NA,0.3,20.1,6.7,6,7.5,0,23,NA,1.3,0,15.2,0,3.2
15/12/1985,0,0,0.3,0.4,0,0.3,0,NA,0,34.5,7.7,12,2.4,0,6.5,NA,0,2.8,0,0,3.1
16/12/1985,0.6,0,0,0,0,0,0,NA,0,8.9,0.6,20,0.6,0,5.1,NA,0,7.6,24.8,0,2.1
17/12/1985,0,0,0,0,0,17,0,NA,0,0,0,2,0,0,0,NA,0,0.9,74.2,0,0.1
18/12/1985,0,0,0,0,3.8,0,0,NA,0,0,0,0,0,0,0,NA,0,0,15.2,0,0
19/12/1985,0,0,0,0,0,21,0,NA,0,0,0,5,0.01,0,0.1,NA,0.1,0,0,0.2,4.4
20/12/1985,0,0,0.1,0,20.9,13,0,NA,0,1.5,0.8,16.5,10.1,0,5.3,NA,0,0,1.2,0,8.3
21/12/1985,0,0,0,0,0,0,0,NA,0,1.4,0.2,4.5,0.4,0,5.1,NA,0.4,0,0,0,0.3
22/12/1985,0,0,0,0,12.4,12,0,NA,0,1.5,0,0,0,0,1.1,NA,0,0,4,0,0.3
23/12/1985,0,0,0,0,0,0,0,NA,0,0.2,0,0,0,0,0,NA,0,0,0,0,0
24/12/1985,0,0,0,0,38.9,9.3,0,NA,0,0.1,0,0,0,0,0.1,NA,0,19.8,0,0,0
25/12/1985,0,0,0,0,0,5,0,NA,0,14.8,0,55,5.9,0,6.2,NA,0,10.2,1,0.4,5.6
26/12/1985,0,0,0,0,0,0,0,NA,0,3.4,0,0,0,0,3.7,NA,0,0,0,0,0.3
27/12/1985,0,0,0,0,0,0,0,NA,0,3.6,0,0,0,0,4.2,NA,0,0,0,0,0
28/12/1985,0.5,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,NA,0,0,0,0,0
29/12/1985,0,0,0,0,0,0,0,NA,0,0.2,0,0,0,0,0.1,NA,0,0,0,0,0
30/12/1985,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0
31/12/1985,0,0,0,0,0,1.5,0,NA,0,3.5,0,1,0,0,0,NA,0,0,2,0,0
1/01/1986,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,6.8,0,0
2/01/1986,0.7,NA,0,0,0,6,0,NA,0,0,0.7,1,0.2,0,0,NA,0,NA,3.6,0,0
3/01/1986,0,NA,0,0,0,0,0,NA,0,6.9,0,1.2,0,0,0.5,NA,0,NA,0,1.1,1.6
4/01/1986,0,NA,0,0,0,0,0,NA,0,12.9,0.7,5.6,7.4,0,4,NA,0,NA,0.3,0,1.6
5/01/1986,0,NA,0,0,0,7,0,NA,0,8.3,5.4,0,0,0,12.8,NA,1.3,NA,0,0,5.4
6/01/1986,0,NA,0,0,0,0,0,NA,0,3.3,0.3,0,0,0,5.9,NA,0,NA,11.7,0,5.9
7/01/1986,0,NA,0,0,0,17,0,NA,0,0.7,0,1,0,0,1.1,NA,0,NA,0,0,0
8/01/1986,0,NA,0,0,0,15,0,NA,0,2.4,2.2,13,0,0,2.5,NA,0,NA,0.8,0,0
9/01/1986,0,NA,0,0,0,4,0,NA,0,0.1,0,5,0,0,0,NA,0,NA,0.2,0,0
10/01/1986,0,NA,0,0,0,6,0,NA,0,0.2,0.4,5,0,0,0.1,NA,0,NA,5.9,0,0.9
11/01/1986,2.5,NA,0.7,0,0,14,0.01,NA,1.9,2.8,1.2,12,0,0,4.2,NA,0.01,NA,19.5,0,1.3
12/01/1986,2.2,NA,0,0,15.4,0.3,0,NA,0.2,0.5,0.3,1,0,0,0.3,NA,0,NA,1.2,0,0.2
13/01/1986,10.5,NA,0.3,0,2.2,0,0,NA,1.1,2.3,1.5,0,0,0,2.4,NA,0,NA,0,0.3,2.7
14/01/1986,24,NA,0.4,0.8,0,0,0.2,NA,0.8,30.2,5.1,4.2,0,0,2.1,NA,3.1,NA,0,0.01,0.01
15/01/1986,5,NA,0,0,20.5,8,0.01,NA,2.8,18.2,2.5,0,0,0,5.8,NA,0,NA,0,0.1,2.2
16/01/1986,0,NA,0,0,0,0,0,NA,0.2,42.4,2.7,0,0.1,0,7.9,NA,0,NA,0,0,0.3
17/01/1986,0,NA,0,0,0,17,0,NA,0,1.9,0.3,0,0,0,5.4,NA,0,NA,0,0,0
18/01/1986,0,NA,0,0,0,0,0,NA,0,1.1,0,14,0,0,15.9,NA,0,NA,0,0,0.7
19/01/1986,0,NA,0,0,0,4,0,NA,3.1,2.5,0,9.9,1,0,8.4,NA,0.1,NA,14.3,0,3.5
20/01/1986,0,NA,0,0,0,3.5,0,NA,0.01,0.6,0.8,3.6,0,0,0,NA,0,NA,0,0,0
21/01/1986,0,NA,0,0,18.2,3,0,NA,0,8.8,0,8.2,0,0,0.2,NA,0,NA,0,0.01,5.5
22/01/1986,0,NA,0,0,21.5,0,0,NA,0,4.8,3.8,0.5,0,0,0.3,NA,0,NA,15.1,0,1.3
23/01/1986,0,NA,0,0,0,0,0.01,NA,0,6.6,3.6,2.2,8.1,0,2.9,NA,0,NA,25.3,0.01,4.6
24/01/1986,0,NA,0,0.1,0,0,3.8,NA,1.5,14.5,7.5,11,0.4,0,11,NA,0.5,NA,0,0.2,17
25/01/1986,0,NA,0,0,0,11,0,NA,0,0.2,0,2.8,0,0,2.9,NA,0.2,NA,42.2,0.01,11
26/01/1986,0,NA,0.1,0.2,1.4,3,0,NA,0.8,2.5,0,6,0.2,0,4.3,NA,0.2,NA,0,3.8,13.2
27/01/1986,2,NA,0,1.2,44.6,14,1.9,NA,7.7,33.5,7.8,13,10.1,0,16,NA,11,NA,2.5,3.4,1.9
28/01/1986,1,NA,0,0,21.2,43,0,NA,0.3,0,0,4.5,0,0,0.1,NA,0,NA,8.5,0,0.3
29/01/1986,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,NA,0,NA,1.4,0,0
30/01/1986,0,NA,0,0,0,0,0,NA,0,9.1,0,0,0.4,0,2.4,NA,0,NA,29.5,0,3.3
31/01/1986,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,2.7,NA,0,NA,0,0,0
1/02/1986,0,0,0.2,0,4.8,13,0,NA,0,6.8,0,1.2,0,0,7.7,NA,0,NA,0,NA,0
2/02/1986,0,0,0,0,20.3,4,0,NA,0,0,0,2.6,0,0,0.5,NA,0,NA,0,NA,0
3/02/1986,0,0,0,0,18.5,10,0,NA,0.1,0.1,0,0,0,0,0,NA,0,NA,0,NA,0
4/02/1986,0,0,0,0,4.5,8.5,0,NA,0,12,1.1,0,0,0,6.6,NA,0,NA,0,NA,0
5/02/1986,0,0,0,0.6,15.2,6,0,NA,12.3,2,0.5,0,0,0,12.6,NA,4.6,NA,2.3,NA,0
6/02/1986,0,0,0,0,0,0,0,NA,0.1,1.6,0,0,0,0,3.5,NA,0.2,NA,18.9,NA,0
7/02/1986,0,0,0,0,0,5,0,NA,0,0.2,0,0,0,0,4.5,NA,0,NA,21.9,NA,0
8/02/1986,0,0,0,0,20.9,2,0,NA,0,0,0,0,0,0,2.3,NA,0,NA,16.1,NA,0
9/02/1986,0,0,0.01,0,0,0,0,NA,0,0,0,0,0,0,6.5,NA,0,NA,1.1,NA,0
10/02/1986,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1.2,NA,0,NA,34.7,NA,0
11/02/1986,0,0,0,0,0,37,0,NA,0,0,0,0,0,0,0.2,NA,0,NA,9.2,NA,0
12/02/1986,0.7,0,0,0,0,0,0,NA,0,3,0.4,0,0,0,2.2,NA,0,NA,0,NA,10.1
13/02/1986,4,0,0.1,1.9,2.8,3,0.2,NA,1.5,37.8,14.7,0,11.2,0.01,22.9,NA,3.1,NA,12.1,NA,4.7
14/02/1986,0,0,0,0,0,0,0,NA,0.2,15.4,4.8,15.2,3.4,0,8,NA,0.1,NA,8.4,NA,2.8
15/02/1986,0,0,0,0,0,2,0,NA,0.1,25.4,1.8,1,0,0,21.1,NA,0.6,NA,3,NA,12
16/02/1986,0,0,0,0,0,3,0,NA,0.1,7.3,0,1.6,0.3,0,4.8,NA,0,NA,1,NA,0
17/02/1986,0,0,0,0,3.5,0,0,NA,1.7,8.3,2,0,0,0,15.7,NA,0,NA,0,NA,1.7
18/02/1986,0,0,0,0,0,7,0,NA,0.7,1.7,0,0,0,0,11.4,NA,0,NA,4,NA,0
19/02/1986,0,0,0,0,0,0,0,NA,0.2,4.7,0.9,0,0,0,0.5,NA,0,NA,6.6,NA,0
20/02/1986,0,0,0,0,0,4,0,NA,0,0,0,0,0,0,0.1,NA,0,NA,3.2,NA,0
21/02/1986,0,0,0,0,4.1,45,0,NA,0,0.4,0.2,0,0,0,1.5,NA,0,NA,0,NA,0
22/02/1986,0,0,0.6,0,7.6,14,0.01,NA,0.4,10.8,3.4,12,6.6,1.4,17.6,NA,0,NA,19.5,NA,4.8
23/02/1986,1,0,6.1,4,0,11.5,3.1,NA,0.4,19,6.3,7.5,40,0.4,4.9,NA,0.1,NA,0,NA,4.1
24/02/1986,0,0,0.1,1.2,24.6,0,0.01,NA,0,16.8,0.9,1.1,2.9,0.01,13.8,NA,0,NA,26.9,NA,5.5
25/02/1986,0,0,0,0,6.4,19.5,0,NA,0,7.4,1.6,0,0,0,0.4,NA,0,NA,0,NA,2
26/02/1986,0,0,0,0,5.3,2,0,NA,0,0,0,0,0,0,0.1,NA,0,NA,0,NA,0
27/02/1986,0,0,0,0,26.1,32,0,NA,0,0,0,0,0,0,8.8,NA,0,NA,11.5,NA,0
28/02/1986,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.1,NA,0,NA,0,NA,0
1/03/1986,0,0,0,0,0.7,0,0,NA,0,0,0,0,0,0,2.2,NA,0,NA,4.6,0,0
2/03/1986,0,0,0,0,3.1,0,0,NA,0,0.5,1.4,0,0,0,1.2,NA,0,NA,32.7,0,0
3/03/1986,0,0,0,0,62.7,5,0,NA,0,0,0,0,0,0,1.4,NA,0,NA,0,0,0
4/03/1986,0,0,0,0,0,3,0,NA,0,0,0,0,0,0,0,NA,0,NA,18.8,0,0
5/03/1986,0,0,0,0,4.4,7,0,NA,2.1,7.9,4,9.2,0.01,0,9.7,NA,0,NA,0,0,11.2
6/03/1986,0.6,0,NA,0,0,0.3,0,NA,0,12.5,1.7,1.9,0,NA,54.8,NA,0,NA,15.3,0,2.1
7/03/1986,0,0,NA,0,0,0,0,NA,0,3.2,0,0,0,NA,1.9,NA,0,NA,8.2,0,0
8/03/1986,0,0,NA,0,0,0,0,NA,0,0.2,0,0,0,NA,0.9,NA,0,NA,0,0,0
9/03/1986,0,0,NA,0,0,8,0,NA,0,0,0,0,0,NA,0.3,NA,0,NA,23.7,0,0
10/03/1986,0,0,NA,0,14.4,0,0,NA,NA,0,0,0,0,NA,3.5,NA,0,NA,2.8,0,0
11/03/1986,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,0,0
12/03/1986,0,0,NA,0,0,16,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,43.1,0,0
13/03/1986,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,0,0
14/03/1986,0,0,NA,0,0,12,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,0,0.6
15/03/1986,0,0,NA,0,9.1,0,0,NA,NA,0,0,0.5,0,NA,0,NA,0,NA,0,0,5.9
16/03/1986,0,0,NA,0,20.8,0,0,NA,NA,0,0,0,0,NA,0.4,NA,0,NA,0,0,0
17/03/1986,0,0,NA,0,1.6,32,0,NA,NA,0,0,8.9,0.01,NA,0.4,NA,0,NA,12.9,0,0
18/03/1986,0,0,NA,0,26.4,28,0,NA,NA,0,0,4.2,0,NA,0,NA,0,NA,79.4,0,0
19/03/1986,0,0,NA,0,18.4,0,0,NA,NA,1.7,0,12.3,0,NA,0,NA,0,NA,5,0.01,0.2
20/03/1986,0,0,NA,0,0,10,0.2,NA,NA,0.4,0,3,0,NA,0,NA,0,NA,4.7,0,0.1
21/03/1986,0,0,NA,0,0,9,0,NA,NA,0.3,0,0,0.7,NA,0.3,NA,0,NA,0,0.01,7.2
22/03/1986,0,0,NA,0,0,0,0,NA,NA,10.1,3,5,3.3,NA,5.1,NA,0,NA,0,0,5.9
23/03/1986,0,0,NA,0,12.1,2,0,NA,NA,0,0,1,0,NA,0.1,NA,0,NA,41.9,0,15.5
24/03/1986,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0.5,NA,0,NA,0,0,0
25/03/1986,0,0,NA,0,62.3,0,0,NA,NA,3.6,0,5.4,0,NA,0.8,NA,1.7,NA,47.2,0.01,27.4
26/03/1986,0,0,NA,0,0,12,0,NA,NA,0,0.01,3.2,1.2,NA,0,NA,0,NA,0.9,0.01,7.5
27/03/1986,0,0,NA,0,0,28,0,NA,0,5.2,2.8,4.8,2.1,NA,0.2,NA,0,NA,20,0,7.8
28/03/1986,0,0,NA,0,5.2,0,0,NA,0,0,0,3.5,0,NA,0,NA,0,NA,0,0,0
29/03/1986,0,0,NA,0.8,13.1,0,0.3,NA,0,2.6,1.3,3.9,0,NA,5.1,NA,1.6,NA,0,8.5,0.1
30/03/1986,0,0,0.3,0.6,27.8,5,0,NA,1.8,8.3,0.8,5,2,0.8,1.9,NA,1.9,NA,3.2,0.01,4.5
